Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
4,"(166,882)",5,"(218,981)",111.82576,null,null,null
7,"(422,979)",8,"(491,922)",89.49860,null,null,null
8,"(491,922)",11,"(545,946)",59.09315,null,null,null
10,"(525,789)",12,"(594,838)",84.62860,H,"(481,752)",57.48913
11,"(545,946)",13,"(596,891)",75.00667,null,null,null
12,"(594,838)",13,"(596,891)",53.03772,null,null,null
16,"(793,705)",17,"(825,713)",32.98485,N,"(727,443)",270.18512
16,"(793,705)",19,"(849,755)",75.07330,N,"(727,443)",270.18512
17,"(825,713)",19,"(849,755)",48.37355,W,"(850,701)",27.73085
1,"(38,128)",null,null,null,A,"(0,266)",143.13630
2,"(41,776)",null,null,null,E,"(36,777)",5.09902
5,"(218,981)",null,null,null,F,"(169,1126)",153.05555
6,"(328,266)",null,null,null,G,"(247,320)",97.34988
14,"(649,1098)",null,null,null,L,"(659,1080)",20.59126
15,"(691,758)",null,null,null,I,"(565,484)",301.58249
18,"(839,55)",null,null,null,J,"(596,75)",243.82166
19,"(849,755)",null,null,null,T,"(830,791)",40.70626
