Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(17,123)",4,"(44,124)",27.01851,D,"(1,70)",55.36244
4,"(44,124)",7,"(129,138)",86.14523,L,"(65,157)",39.11521
6,"(128,162)",8,"(129,159)",3.16228,N,"(87,164)",41.04875
7,"(129,138)",8,"(129,159)",21.00000,S,"(154,116)",33.30165
10,"(234,546)",12,"(257,577)",38.60052,Z,"(229,547)",5.09902
11,"(254,183)",16,"(337,143)",92.13577,Y,"(221,176)",33.73426
13,"(258,58)",15,"(329,61)",71.06335,_,"(241,104)",49.04080
15,"(329,61)",16,"(337,143)",82.38932,null,null,null
17,"(416,308)",21,"(475,213)",111.83023,m,"(409,306)",7.28011
18,"(421,534)",19,"(431,463)",71.70077,l,"(376,598)",78.23682
18,"(421,534)",22,"(507,578)",96.60228,l,"(376,598)",78.23682
19,"(431,463)",23,"(510,428)",86.40602,i,"(359,449)",73.34848
22,"(507,578)",26,"(555,506)",86.53323,null,null,null
22,"(507,578)",25,"(552,664)",97.06184,null,null,null
23,"(510,428)",26,"(555,506)",90.04999,v,"(529,336)",93.94147
26,"(555,506)",27,"(561,506)",6.00000,null,null,null
28,"(655,369)",29,"(655,376)",7.00000,null,null,null
28,"(655,369)",31,"(695,339)",50.00000,null,null,null
28,"(655,369)",36,"(752,367)",97.02062,null,null,null
28,"(655,369)",33,"(707,278)",104.80935,null,null,null
29,"(655,376)",34,"(717,476)",117.66053,null,null,null
30,"(671,590)",35,"(727,646)",79.19596,,"(653,594)",18.43909
31,"(695,339)",36,"(752,367)",63.50591,null,null,null
31,"(695,339)",33,"(707,278)",62.16912,null,null,null
34,"(717,476)",39,"(781,472)",64.12488,null,null,null
34,"(717,476)",42,"(800,444)",88.95504,null,null,null
35,"(727,646)",37,"(760,629)",37.12142,null,null,null
38,"(780,933)",41,"(794,842)",92.07063,,"(669,1112)",210.62289
39,"(781,472)",42,"(800,444)",33.83785,null,null,null
39,"(781,472)",40,"(794,517)",46.84015,null,null,null
40,"(794,517)",42,"(800,444)",73.24616,,"(806,513)",12.64911
41,"(794,842)",43,"(856,830)",63.15061,null,null,null
41,"(794,842)",46,"(884,837)",90.13878,null,null,null
43,"(856,830)",46,"(884,837)",28.86174,null,null,null
44,"(861,650)",45,"(873,561)",89.80535,null,null,null
2,"(31,428)",null,null,null,A,"(0,316)",116.21101
3,"(32,1100)",null,null,null,F,"(2,1008)",96.76776
5,"(60,12)",null,null,null,G,"(3,5)",57.42822
9,"(184,998)",null,null,null,I,"(15,907)",191.94270
12,"(257,577)",null,null,null,P,"(125,767)",231.35254
14,"(272,395)",null,null,null,\,"(233,465)",80.13114
20,"(436,757)",null,null,null,b,"(273,831)",179.01117
21,"(475,213)",null,null,null,x,"(551,244)",82.07923
24,"(550,913)",null,null,null,n,"(411,1056)",199.42417
25,"(552,664)",null,null,null,u,"(511,721)",70.21396
27,"(561,506)",null,null,null,},"(594,547)",52.63079
32,"(699,174)",null,null,null,y,"(554,0)",226.49724
36,"(752,367)",null,null,null,,"(757,377)",11.18034
42,"(800,444)",null,null,null,,"(789,414)",31.95309
45,"(873,561)",null,null,null,,"(851,558)",22.20360
46,"(884,837)",null,null,null,,"(900,820)",23.34524
47,"(886,204)",null,null,null,,"(837,281)",91.26883
