Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(30,16)",14,"(129,37)",101.20277,C,"(4,6)",27.85678
4,"(50,460)",5,"(50,520)",60.00000,D,"(7,411)",65.19202
4,"(50,460)",6,"(74,383)",80.65358,D,"(7,411)",65.19202
5,"(50,520)",12,"(109,606)",104.29286,null,null,null
6,"(74,383)",13,"(126,299)",98.79271,G,"(25,386)",49.09175
7,"(76,667)",8,"(81,667)",5.00000,A,"(1,747)",109.65856
7,"(76,667)",12,"(109,606)",69.35416,A,"(1,747)",109.65856
8,"(81,667)",12,"(109,606)",67.11930,null,null,null
8,"(81,667)",15,"(143,721)",82.21922,null,null,null
9,"(88,224)",11,"(103,155)",70.61161,K,"(60,258)",44.04543
9,"(88,224)",13,"(126,299)",84.07735,K,"(60,258)",44.04543
10,"(101,110)",11,"(103,155)",45.04442,L,"(63,98)",39.84972
10,"(101,110)",14,"(129,37)",78.18568,L,"(63,98)",39.84972
13,"(126,299)",16,"(167,299)",41.00000,null,null,null
15,"(143,721)",17,"(218,781)",96.04686,N,"(112,768)",56.30275
17,"(218,781)",21,"(296,813)",84.30896,O,"(153,826)",79.05694
18,"(252,518)",24,"(330,599)",112.44999,null,null,null
19,"(286,62)",20,"(288,92)",30.06659,R,"(330,41)",48.75449
19,"(286,62)",25,"(342,108)",72.47068,R,"(330,41)",48.75449
20,"(288,92)",25,"(342,108)",56.32051,null,null,null
21,"(296,813)",30,"(377,746)",105.11898,null,null,null
22,"(305,1094)",26,"(342,1005)",96.38465,P,"(273,1124)",43.86342
23,"(320,941)",26,"(342,1005)",67.67570,Q,"(284,973)",48.16638
25,"(342,108)",28,"(371,171)",69.35416,V,"(360,86)",28.42534
28,"(371,171)",31,"(428,194)",61.46544,null,null,null
29,"(377,741)",30,"(377,746)",5.00000,null,null,null
29,"(377,741)",32,"(457,718)",83.24062,null,null,null
31,"(428,194)",35,"(526,190)",98.08160,null,null,null
32,"(457,718)",34,"(493,661)",67.41662,W,"(461,827)",109.07337
33,"(492,611)",34,"(493,661)",50.01000,null,null,null
35,"(526,190)",36,"(535,161)",30.36445,null,null,null
38,"(649,614)",39,"(667,572)",45.69464,a,"(692,662)",64.44377
40,"(698,129)",42,"(699,172)",43.01163,null,null,null
40,"(698,129)",41,"(699,82)",47.01064,null,null,null
45,"(828,993)",47,"(850,1006)",25.55386,g,"(838,970)",25.07987
46,"(846,1083)",49,"(888,1086)",42.10701,null,null,null
46,"(846,1083)",47,"(850,1006)",77.10383,null,null,null
1,"(20,955)",null,null,null,E,"(11,956)",9.05539
3,"(34,1062)",null,null,null,B,"(1,1031)",45.27693
27,"(350,323)",null,null,null,S,"(338,316)",13.89244
36,"(535,161)",null,null,null,Y,"(480,83)",95.44108
37,"(637,1019)",null,null,null,\,"(635,1016)",3.60555
39,"(667,572)",null,null,null,c,"(734,495)",102.06860
41,"(699,82)",null,null,null,[,"(617,40)",92.13034
43,"(721,1106)",null,null,null,_,"(649,1110)",72.11103
44,"(739,935)",null,null,null,b,"(733,963)",28.63564
47,"(850,1006)",null,null,null,v,"(902,989)",54.70832
48,"(861,589)",null,null,null,m,"(893,675)",91.76056
49,"(888,1086)",null,null,null,r,"(900,1071)",19.20937
50,"(889,233)",null,null,null,f,"(826,227)",63.28507
51,"(891,410)",null,null,null,l,"(883,411)",8.06226
