Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(54,828)",3,"(54,877)",49.00000,A,"(0,521)",311.71301
3,"(54,877)",7,"(88,944)",75.13322,E,"(2,931)",74.96666
4,"(58,1110)",5,"(60,1089)",21.09502,G,"(25,1126)",36.67424
4,"(58,1110)",8,"(95,1049)",71.34424,G,"(25,1126)",36.67424
5,"(60,1089)",8,"(95,1049)",53.15073,null,null,null
5,"(60,1089)",6,"(87,1017)",76.89603,null,null,null
6,"(87,1017)",8,"(95,1049)",32.98485,null,null,null
6,"(87,1017)",7,"(88,944)",73.00685,null,null,null
8,"(95,1049)",9,"(158,1100)",81.05554,null,null,null
11,"(565,219)",12,"(573,253)",34.92850,null,null,null
14,"(697,718)",17,"(781,722)",84.09518,V,"(550,699)",148.22281
15,"(740,931)",22,"(818,963)",84.30896,U,"(515,916)",225.49945
15,"(740,931)",19,"(794,839)",106.67708,U,"(515,916)",225.49945
16,"(770,418)",21,"(807,320)",104.75209,d,"(902,422)",132.06059
17,"(781,722)",20,"(794,812)",90.93404,a,"(842,661)",86.26703
18,"(790,263)",21,"(807,320)",59.48109,^,"(819,220)",51.86521
19,"(794,839)",20,"(794,812)",27.00000,null,null,null
19,"(794,839)",23,"(857,868)",69.35416,null,null,null
19,"(794,839)",24,"(858,906)",92.65528,null,null,null
20,"(794,812)",23,"(857,868)",84.29116,null,null,null
22,"(818,963)",24,"(858,906)",69.63476,],"(756,1097)",147.64823
23,"(857,868)",24,"(858,906)",38.01316,null,null,null
1,"(28,124)",null,null,null,B,"(2,97)",37.48333
7,"(88,944)",null,null,null,I,"(95,940)",8.06226
9,"(158,1100)",null,null,null,J,"(130,1126)",38.20995
10,"(349,193)",null,null,null,P,"(326,180)",26.41969
12,"(573,253)",null,null,null,W,"(561,287)",36.05551
13,"(663,459)",null,null,null,R,"(402,499)",264.04734
21,"(807,320)",null,null,null,c,"(901,294)",97.52948
24,"(858,906)",null,null,null,e,"(902,973)",80.15610
25,"(866,90)",null,null,null,b,"(895,7)",87.92042
