Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(47,829)",3,"(47,878)",49.00000,D,"(8,771)",69.89278
8,"(609,1077)",10,"(627,1067)",20.59126,P,"(556,1126)",72.18033
9,"(620,930)",11,"(633,953)",26.41969,N,"(511,723)",233.94444
9,"(620,930)",12,"(692,992)",95.01579,N,"(511,723)",233.94444
10,"(627,1067)",13,"(703,1095)",80.99383,null,null,null
11,"(633,953)",12,"(692,992)",70.72482,null,null,null
13,"(703,1095)",14,"(708,1096)",5.09902,null,null,null
13,"(703,1095)",16,"(787,1120)",87.64131,null,null,null
14,"(708,1096)",16,"(787,1120)",82.56513,S,"(723,1083)",19.84943
17,"(817,92)",18,"(873,115)",60.53924,K,"(449,187)",380.06447
18,"(873,115)",19,"(873,168)",53.00000,null,null,null
18,"(873,115)",21,"(889,61)",56.32051,null,null,null
1,"(27,129)",null,null,null,A,"(1,103)",36.76955
3,"(47,878)",null,null,null,B,"(1,944)",80.44874
4,"(93,1115)",null,null,null,E,"(68,1125)",26.92582
6,"(163,815)",null,null,null,H,"(186,738)",80.36168
7,"(509,1001)",null,null,null,L,"(490,1007)",19.92486
12,"(692,992)",null,null,null,R,"(722,980)",32.31099
15,"(760,421)",null,null,null,M,"(495,280)",300.17661
16,"(787,1120)",null,null,null,U,"(786,1115)",5.09902
19,"(873,168)",null,null,null,_,"(902,258)",94.55686
20,"(883,447)",null,null,null,Y,"(851,671)",226.27417
21,"(889,61)",null,null,null,Z,"(892,10)",51.08816
