Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(19,243)",3,"(31,332)",89.80535,A,"(0,264)",28.31960
2,"(19,848)",6,"(82,838)",63.78871,D,"(1,793)",57.87055
3,"(31,332)",4,"(54,353)",31.14482,B,"(1,313)",35.51056
4,"(54,353)",5,"(54,364)",11.00000,N,"(73,319)",38.94868
6,"(82,838)",10,"(119,848)",38.32754,null,null,null
7,"(101,691)",8,"(108,688)",7.61577,M,"(49,680)",53.15073
9,"(114,1036)",12,"(127,1066)",32.69557,U,"(132,1001)",39.35734
10,"(119,848)",14,"(165,912)",78.81624,null,null,null
11,"(127,1107)",12,"(127,1066)",41.00000,I,"(6,1112)",121.10326
14,"(165,912)",16,"(214,883)",56.93856,W,"(155,968)",56.88585
19,"(409,111)",22,"(454,145)",56.40035,l,"(289,39)",139.94285
20,"(424,907)",24,"(460,870)",51.62364,null,null,null
20,"(424,907)",21,"(445,966)",62.62587,null,null,null
20,"(424,907)",25,"(485,986)",99.80982,null,null,null
21,"(445,966)",25,"(485,986)",44.72136,~,"(426,981)",24.20744
22,"(454,145)",27,"(536,121)",85.44004,,"(513,316)",180.89223
23,"(456,1064)",26,"(485,1003)",67.54258,u,"(403,1043)",57.00877
25,"(485,986)",26,"(485,1003)",17.00000,null,null,null
25,"(485,986)",28,"(559,921)",98.49365,null,null,null
26,"(485,1003)",29,"(564,1084)",113.14592,null,null,null
27,"(536,121)",32,"(604,82)",78.39005,,"(552,126)",16.76305
30,"(580,764)",31,"(594,762)",14.14214,,"(544,733)",47.50789
33,"(694,767)",37,"(751,763)",57.14018,null,null,null
35,"(718,385)",40,"(813,359)",98.49365,,"(684,393)",34.92850
36,"(747,1037)",39,"(803,1027)",56.88585,,"(697,964)",88.48164
37,"(751,763)",41,"(817,792)",72.09022,,"(768,696)",69.12308
38,"(796,517)",48,"(881,508)",85.47514,,"(775,522)",21.58703
39,"(803,1027)",49,"(893,1073)",101.07423,null,null,null
40,"(813,359)",44,"(842,295)",70.26379,null,null,null
41,"(817,792)",46,"(843,753)",46.87217,null,null,null
42,"(820,260)",44,"(842,295)",41.34005,,"(799,265)",21.58703
45,"(842,734)",46,"(843,753)",19.02630,¢,"(838,731)",5.00000
5,"(54,364)",null,null,null,H,"(2,489)",135.38464
8,"(108,688)",null,null,null,V,"(143,687)",35.01428
13,"(146,564)",null,null,null,C,"(1,517)",152.42703
15,"(193,778)",null,null,null,b,"(218,738)",47.16991
16,"(214,883)",null,null,null,a,"(208,859)",24.73863
17,"(345,170)",null,null,null,[,"(191,1)",228.64164
18,"(407,834)",null,null,null,w,"(404,834)",3.00000
24,"(460,870)",null,null,null,,"(491,879)",32.28002
28,"(559,921)",null,null,null,,"(550,894)",28.46050
29,"(564,1084)",null,null,null,,"(558,1121)",37.48333
31,"(594,762)",null,null,null,,"(609,773)",18.60108
32,"(604,82)",null,null,null,,"(518,1)",118.13975
34,"(704,9)",null,null,null,,"(670,1)",34.92850
43,"(837,1119)",null,null,null, ,"(821,1126)",17.46425
44,"(842,295)",null,null,null,ª,"(900,241)",79.24645
47,"(858,894)",null,null,null,§,"(880,890)",22.36068
48,"(881,508)",null,null,null,¬,"(901,564)",59.46427
49,"(893,1073)",null,null,null,«,"(900,1086)",14.76482
