Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(25,120)",4,"(39,120)",14.00000,C,"(1,71)",54.56189
4,"(39,120)",6,"(122,167)",95.38344,N,"(73,109)",35.73514
6,"(122,167)",8,"(128,154)",14.31782,null,null,null
7,"(128,144)",8,"(128,154)",10.00000,P,"(97,119)",39.82462
10,"(226,557)",13,"(249,584)",35.46830,\,"(217,559)",9.21954
11,"(241,174)",12,"(244,176)",3.60555,Z,"(193,170)",48.16638
15,"(403,436)",17,"(421,467)",35.84690,c,"(401,437)",2.23607
16,"(416,538)",17,"(421,467)",71.17584,b,"(358,641)",118.20744
16,"(416,538)",19,"(506,579)",98.89894,b,"(358,641)",118.20744
17,"(421,467)",20,"(506,429)",93.10746,null,null,null
19,"(506,579)",21,"(541,523)",66.03787,null,null,null
19,"(506,579)",22,"(549,661)",92.59050,null,null,null
20,"(506,429)",21,"(541,523)",100.30454,j,"(518,373)",57.27128
21,"(541,523)",23,"(581,523)",40.00000,null,null,null
24,"(639,359)",25,"(663,359)",24.00000,null,null,null
24,"(639,359)",27,"(687,337)",52.80152,null,null,null
25,"(663,359)",27,"(687,337)",32.55764,null,null,null
25,"(663,359)",29,"(710,272)",98.88377,null,null,null
27,"(687,337)",29,"(710,272)",68.94926,null,null,null
28,"(705,190)",29,"(710,272)",82.15230,t,"(668,80)",116.05602
29,"(710,272)",32,"(739,274)",29.06888,null,null,null
29,"(710,272)",34,"(771,263)",61.66036,null,null,null
29,"(710,272)",40,"(794,327)",100.40418,null,null,null
30,"(718,475)",35,"(775,475)",57.00000,null,null,null
30,"(718,475)",41,"(793,448)",79.71198,null,null,null
31,"(728,644)",33,"(755,629)",30.88689,null,null,null
32,"(739,274)",34,"(771,263)",33.83785,null,null,null
32,"(739,274)",40,"(794,327)",76.38063,null,null,null
33,"(755,629)",36,"(779,540)",92.17917,null,null,null
34,"(771,263)",42,"(804,298)",48.10405,null,null,null
34,"(771,263)",40,"(794,327)",68.00735,null,null,null
35,"(775,475)",41,"(793,448)",32.44996,null,null,null
35,"(775,475)",38,"(789,517)",44.27189,null,null,null
36,"(779,540)",38,"(789,517)",25.07987,w,"(755,536)",24.33105
37,"(782,934)",39,"(791,851)",83.48653,y,"(808,949)",30.01666
39,"(791,851)",43,"(856,837)",66.49060,null,null,null
40,"(794,327)",42,"(804,298)",30.67572,x,"(806,366)",40.80441
44,"(862,201)",47,"(870,203)",8.24621,null,null,null
46,"(866,648)",48,"(878,567)",81.88406,null,null,null
2,"(28,428)",null,null,null,A,"(0,311)",120.30378
3,"(30,1103)",null,null,null,G,"(1,1008)",99.32774
5,"(49,16)",null,null,null,I,"(7,9)",42.57934
8,"(128,154)",null,null,null,V,"(165,170)",40.31129
9,"(192,1000)",null,null,null,U,"(156,790)",213.06337
13,"(249,584)",null,null,null,R,"(121,765)",221.68672
14,"(255,56)",null,null,null,W,"(166,2)",104.10091
18,"(469,213)",null,null,null,m,"(559,1)",230.31283
22,"(549,661)",null,null,null,g,"(435,752)",145.86638
23,"(581,523)",null,null,null,q,"(603,553)",37.20215
26,"(676,1111)",null,null,null,l,"(546,945)",210.84592
38,"(789,517)",null,null,null,},"(825,506)",37.64306
41,"(793,448)",null,null,null,z,"(811,450)",18.11077
43,"(856,837)",null,null,null,,"(899,863)",50.24938
45,"(864,494)",null,null,null,,"(852,496)",12.16553
47,"(870,203)",null,null,null,,"(867,269)",66.06815
48,"(878,567)",null,null,null,,"(849,569)",29.06888
49,"(888,47)",null,null,null,,"(899,3)",45.35416
