Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(54,1095)",2,"(122,1030)",94.06912,A,"(1,1061)",62.96825
6,"(354,40)",7,"(370,67)",31.38471,U,"(355,37)",3.16228
9,"(539,437)",11,"(573,437)",34.00000,S,"(352,386)",193.82982
12,"(677,269)",15,"(698,203)",69.26038,i,"(627,266)",50.08992
16,"(740,330)",18,"(793,264)",84.64632,null,null,null
2,"(122,1030)",null,null,null,O,"(270,770)",299.17219
3,"(151,317)",null,null,null,B,"(3,235)",169.19811
4,"(163,485)",null,null,null,D,"(40,419)",139.58868
5,"(240,33)",null,null,null,C,"(39,37)",201.03980
7,"(370,67)",null,null,null,V,"(362,79)",14.42221
8,"(486,239)",null,null,null,Q,"(328,223)",158.80806
10,"(565,16)",null,null,null,e,"(553,6)",15.62050
11,"(573,437)",null,null,null,h,"(589,411)",30.52868
14,"(684,801)",null,null,null,W,"(374,823)",310.77966
15,"(698,203)",null,null,null,j,"(685,151)",53.60037
17,"(762,446)",null,null,null,m,"(789,458)",29.54657
18,"(793,264)",null,null,null,s,"(895,356)",137.36084
19,"(875,72)",null,null,null,q,"(893,122)",53.14132
20,"(881,646)",null,null,null,o,"(858,560)",89.02247
