Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(298,292)",4,"(340,294)",42.04759,E,"(112,138)",241.47878
7,"(487,113)",8,"(556,79)",76.92204,[,"(362,3)",166.50826
8,"(556,79)",10,"(644,97)",89.82205,d,"(518,2)",85.86617
12,"(793,455)",14,"(851,362)",109.60383,q,"(704,507)",103.07764
1,"(82,554)",null,null,null,A,"(0,391)",182.46370
3,"(325,565)",null,null,null,M,"(233,565)",92.00000
4,"(340,294)",null,null,null,\,"(374,270)",41.61730
5,"(340,1036)",null,null,null,C,"(1,1064)",340.15438
6,"(466,227)",null,null,null,_,"(435,239)",33.24154
9,"(632,773)",null,null,null,`,"(471,830)",170.79227
10,"(644,97)",null,null,null,m,"(647,95)",3.60555
11,"(764,648)",null,null,null,j,"(572,531)",224.83994
13,"(818,979)",null,null,null,t,"(767,936)",66.70832
14,"(851,362)",null,null,null,p,"(693,311)",166.02711
15,"(880,113)",null,null,null,x,"(847,0)",117.72001
