Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(81,113)",3,"(136,112)",55.00909,C,"(1,219)",132.80060
9,"(690,879)",16,"(757,882)",67.06713,f,"(485,1046)",264.41256
11,"(704,29)",19,"(798,53)",97.01546,s,"(702,34)",5.38516
12,"(708,188)",17,"(793,197)",85.47514,q,"(693,154)",37.16181
13,"(736,477)",18,"(797,449)",67.11930,i,"(524,503)",213.58839
14,"(741,340)",15,"(744,365)",25.17936,r,"(699,342)",42.04759
14,"(741,340)",20,"(805,263)",100.12492,r,"(699,342)",42.04759
15,"(744,365)",18,"(797,449)",99.32271,o,"(598,399)",149.90664
17,"(793,197)",20,"(805,263)",67.08204,x,"(795,157)",40.04997
18,"(797,449)",22,"(839,470)",46.95743,null,null,null
19,"(798,53)",25,"(881,62)",83.48653,w,"(794,67)",14.56022
25,"(881,62)",26,"(885,152)",90.08885,~,"(902,34)",35.00000
1,"(11,728)",null,null,null,A,"(0,1007)",279.21676
4,"(171,317)",null,null,null,J,"(61,378)",125.78156
5,"(200,812)",null,null,null,B,"(0,1011)",282.13649
6,"(372,59)",null,null,null,Z,"(325,191)",140.11781
7,"(507,241)",null,null,null,d,"(468,344)",110.13628
8,"(558,17)",null,null,null,j,"(528,5)",32.31099
10,"(697,635)",null,null,null,h,"(523,629)",174.10342
21,"(831,1068)",null,null,null,v,"(788,1088)",47.42362
23,"(854,698)",null,null,null,y,"(858,722)",24.33105
24,"(864,573)",null,null,null,|,"(897,618)",55.80323
26,"(885,152)",null,null,null,z,"(883,153)",2.23607
