Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(54,824)",2,"(54,875)",51.00000,A,"(1,763)",80.80842
1,"(54,824)",4,"(134,812)",80.89499,A,"(1,763)",80.80842
2,"(54,875)",3,"(112,936)",84.17244,B,"(1,946)",88.60023
8,"(680,1015)",11,"(725,1082)",80.70936,L,"(466,998)",214.67417
8,"(680,1015)",9,"(694,922)",94.04786,L,"(466,998)",214.67417
9,"(694,922)",10,"(716,887)",41.34005,null,null,null
10,"(716,887)",16,"(789,793)",119.01681,null,null,null
12,"(755,418)",14,"(767,330)",88.81441,Y,"(901,421)",146.03082
13,"(757,274)",14,"(767,330)",56.88585,E,"(165,132)",608.79225
15,"(785,742)",16,"(789,793)",51.15662,Z,"(901,620)",168.34488
16,"(789,793)",20,"(879,842)",102.47439,null,null,null
17,"(854,82)",18,"(858,83)",4.12311,null,null,null
19,"(872,915)",20,"(879,842)",73.33485,U,"(848,901)",27.78489
4,"(134,812)",null,null,null,C,"(2,159)",666.20793
5,"(143,1073)",null,null,null,D,"(63,1127)",96.51943
6,"(555,708)",null,null,null,K,"(366,513)",271.56215
11,"(725,1082)",null,null,null,S,"(755,1066)",34.00000
18,"(858,83)",null,null,null,V,"(877,81)",19.10497
20,"(879,842)",null,null,null,],"(902,817)",33.97058
21,"(882,184)",null,null,null,X,"(901,301)",118.53270
