Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(50,1096)",2,"(126,1023)",105.38026,D,"(1,1063)",59.07622
9,"(543,438)",11,"(572,438)",29.00000,V,"(351,408)",194.32962
12,"(677,265)",15,"(693,325)",62.09670,i,"(624,266)",53.00943
12,"(677,265)",16,"(701,200)",69.28925,i,"(624,266)",53.00943
14,"(685,803)",19,"(770,809)",85.21150,[,"(425,845)",263.37046
15,"(693,325)",17,"(741,331)",48.37355,j,"(677,340)",21.93171
17,"(741,331)",20,"(795,264)",86.05231,null,null,null
22,"(862,494)",23,"(871,520)",27.51363,r,"(849,493)",13.03840
2,"(126,1023)",null,null,null,S,"(272,770)",292.10443
3,"(154,318)",null,null,null,A,"(0,235)",174.94285
4,"(166,483)",null,null,null,B,"(0,730)",297.59872
5,"(238,31)",null,null,null,F,"(46,44)",192.43960
6,"(249,1107)",null,null,null,Q,"(249,1110)",3.00000
7,"(369,65)",null,null,null,T,"(327,217)",157.69591
8,"(491,239)",null,null,null,U,"(342,339)",179.44637
10,"(562,15)",null,null,null,f,"(551,7)",13.60147
11,"(572,438)",null,null,null,h,"(587,414)",28.30194
16,"(701,200)",null,null,null,k,"(685,150)",52.49762
18,"(770,453)",null,null,null,o,"(799,463)",30.67572
19,"(770,809)",null,null,null,l,"(760,898)",89.56004
21,"(835,1075)",null,null,null,n,"(775,1098)",64.25730
23,"(871,520)",null,null,null,s,"(861,594)",74.67262
24,"(876,70)",null,null,null,v,"(889,120)",51.66237
