Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(69,486)",5,"(112,495)",43.93177,null,null,null
1,"(69,486)",4,"(107,391)",102.31813,null,null,null
2,"(100,40)",3,"(100,80)",40.00000,E,"(36,1)",74.94665
2,"(100,40)",13,"(196,33)",96.25487,E,"(36,1)",74.94665
3,"(100,80)",6,"(124,121)",47.50789,G,"(72,100)",34.40930
4,"(107,391)",10,"(177,407)",71.80529,null,null,null
5,"(112,495)",8,"(150,590)",102.31813,null,null,null
5,"(112,495)",10,"(177,407)",109.40293,null,null,null
6,"(124,121)",7,"(148,121)",24.00000,J,"(84,167)",60.95900
6,"(124,121)",12,"(189,161)",76.32169,J,"(84,167)",60.95900
6,"(124,121)",14,"(195,65)",90.42677,J,"(84,167)",60.95900
7,"(148,121)",12,"(189,161)",57.28001,null,null,null
7,"(148,121)",14,"(195,65)",73.10951,null,null,null
8,"(150,590)",9,"(177,593)",27.16616,A,"(1,688)",178.33956
8,"(150,590)",11,"(181,602)",33.24154,A,"(1,688)",178.33956
9,"(177,593)",11,"(181,602)",9.84886,null,null,null
12,"(189,161)",15,"(222,218)",65.86350,null,null,null
12,"(189,161)",14,"(195,65)",96.18732,null,null,null
13,"(196,33)",14,"(195,65)",32.01562,L,"(207,24)",14.21267
15,"(222,218)",16,"(275,297)",95.13149,null,null,null
15,"(222,218)",17,"(290,317)",120.10412,null,null,null
16,"(275,297)",17,"(290,317)",25.00000,null,null,null
16,"(275,297)",19,"(296,316)",28.31960,null,null,null
16,"(275,297)",25,"(342,314)",69.12308,null,null,null
17,"(290,317)",19,"(296,316)",6.08276,null,null,null
17,"(290,317)",25,"(342,314)",52.08647,null,null,null
18,"(291,834)",21,"(325,844)",35.44009,C,"(7,948)",306.02614
18,"(291,834)",22,"(326,903)",77.36924,C,"(7,948)",306.02614
19,"(296,316)",25,"(342,314)",46.04346,null,null,null
20,"(318,1032)",28,"(397,1047)",80.41144,B,"(2,1030)",316.00633
21,"(325,844)",22,"(326,903)",59.00847,null,null,null
21,"(325,844)",27,"(375,752)",104.70912,null,null,null
23,"(334,567)",26,"(366,553)",34.92850,null,null,null
26,"(366,553)",29,"(399,553)",33.00000,null,null,null
27,"(375,752)",30,"(458,734)",84.92938,P,"(363,733)",22.47221
29,"(399,553)",32,"(493,591)",101.39033,null,null,null
31,"(463,259)",34,"(517,253)",54.33231,null,null,null
32,"(493,591)",33,"(498,607)",16.76305,null,null,null
32,"(493,591)",36,"(575,640)",95.52487,null,null,null
33,"(498,607)",36,"(575,640)",83.77350,null,null,null
34,"(517,253)",35,"(564,170)",95.38344,null,null,null
35,"(564,170)",37,"(629,166)",65.12296,U,"(485,175)",79.15807
35,"(564,170)",40,"(658,190)",96.10411,U,"(485,175)",79.15807
36,"(575,640)",39,"(657,588)",97.09789,X,"(610,682)",54.67175
37,"(629,166)",40,"(658,190)",37.64306,W,"(608,136)",36.61967
37,"(629,166)",44,"(716,186)",89.26926,W,"(608,136)",36.61967
39,"(657,588)",41,"(665,567)",22.47221,^,"(691,649)",69.83552
40,"(658,190)",44,"(716,186)",58.13777,null,null,null
42,"(685,869)",45,"(721,903)",49.51767,Y,"(624,903)",69.83552
43,"(706,962)",45,"(721,903)",60.87693,_,"(723,970)",18.78829
45,"(721,903)",47,"(778,869)",66.37017,null,null,null
48,"(840,1091)",52,"(888,1098)",48.50773,null,null,null
48,"(840,1091)",49,"(850,1024)",67.74216,null,null,null
49,"(850,1024)",50,"(885,1022)",35.05710,d,"(802,989)",59.40539
22,"(326,903)",null,null,null,R,"(414,931)",92.34717
24,"(336,138)",null,null,null,O,"(343,122)",17.46425
28,"(397,1047)",null,null,null,Q,"(406,1126)",79.51101
30,"(458,734)",null,null,null,T,"(464,805)",71.25307
38,"(629,1045)",null,null,null,[,"(647,1034)",21.09502
41,"(665,567)",null,null,null,l,"(901,629)",244.00820
46,"(755,40)",null,null,null,`,"(743,36)",12.64911
47,"(778,869)",null,null,null,c,"(795,847)",27.80288
50,"(885,1022)",null,null,null,m,"(901,997)",29.68164
51,"(886,211)",null,null,null,h,"(899,196)",19.84943
52,"(888,1098)",null,null,null,g,"(898,1123)",26.92582
53,"(891,921)",null,null,null,o,"(902,866)",56.08921
