Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(28,139)",4,"(117,176)",96.38465,A,"(1,170)",41.10961
4,"(117,176)",5,"(146,161)",32.64966,L,"(92,306)",132.38202
5,"(146,161)",11,"(226,166)",80.15610,null,null,null
6,"(171,553)",13,"(249,597)",89.55445,I,"(47,662)",165.09694
6,"(171,553)",7,"(203,467)",91.76056,I,"(47,662)",165.09694
8,"(213,1000)",9,"(219,1081)",81.22192,C,"(1,1013)",212.39821
10,"(225,96)",12,"(241,46)",52.49762,null,null,null
10,"(225,96)",11,"(226,166)",70.00714,null,null,null
15,"(360,610)",17,"(410,546)",81.21576,],"(326,600)",35.44009
20,"(609,557)",25,"(661,569)",53.36666,l,"(516,610)",107.04205
20,"(609,557)",21,"(622,471)",86.97701,l,"(516,610)",107.04205
21,"(622,471)",27,"(694,448)",75.58439,null,null,null
21,"(622,471)",24,"(645,389)",85.16455,null,null,null
22,"(630,157)",28,"(699,178)",72.12489,p,"(566,1)",168.61791
23,"(632,353)",24,"(645,389)",38.27532,q,"(570,338)",63.78871
23,"(632,353)",26,"(672,394)",57.28001,q,"(570,338)",63.78871
24,"(645,389)",26,"(672,394)",27.45906,null,null,null
24,"(645,389)",27,"(694,448)",76.69420,null,null,null
24,"(645,389)",30,"(710,452)",90.52072,null,null,null
24,"(645,389)",34,"(741,405)",97.32420,null,null,null
25,"(661,569)",32,"(737,645)",107.48023,null,null,null
25,"(661,569)",31,"(726,496)",97.74457,null,null,null
26,"(672,394)",27,"(694,448)",58.30952,null,null,null
26,"(672,394)",30,"(710,452)",69.33974,null,null,null
26,"(672,394)",34,"(741,405)",69.87131,null,null,null
27,"(694,448)",30,"(710,452)",16.49242,null,null,null
27,"(694,448)",31,"(726,496)",57.68882,null,null,null
27,"(694,448)",36,"(760,496)",81.60882,null,null,null
28,"(699,178)",29,"(707,246)",68.46897,null,null,null
29,"(707,246)",35,"(750,251)",43.28972,null,null,null
30,"(710,452)",31,"(726,496)",46.81880,null,null,null
30,"(710,452)",34,"(741,405)",56.30275,null,null,null
30,"(710,452)",37,"(768,405)",74.65253,null,null,null
30,"(710,452)",36,"(760,496)",66.60330,null,null,null
31,"(726,496)",36,"(760,496)",34.00000,null,null,null
31,"(726,496)",38,"(786,453)",73.81734,null,null,null
32,"(737,645)",33,"(737,648)",3.00000,null,null,null
32,"(737,645)",45,"(834,627)",98.65597,null,null,null
33,"(737,648)",45,"(834,627)",99.24717,null,null,null
34,"(741,405)",37,"(768,405)",27.00000,null,null,null
34,"(741,405)",38,"(786,453)",65.79514,null,null,null
35,"(750,251)",40,"(801,306)",75.00667,y,"(794,217)",55.60576
36,"(760,496)",38,"(786,453)",50.24938,null,null,null
36,"(760,496)",42,"(810,534)",62.80127,null,null,null
37,"(768,405)",38,"(786,453)",51.26402,|,"(845,381)",80.65358
37,"(768,405)",40,"(801,306)",104.35516,|,"(845,381)",80.65358
39,"(791,866)",48,"(855,843)",68.00735,n,"(544,933)",255.92577
40,"(801,306)",49,"(868,280)",71.86793,null,null,null
41,"(810,553)",42,"(810,534)",19.00000,null,null,null
41,"(810,553)",44,"(830,568)",25.00000,null,null,null
42,"(810,534)",44,"(830,568)",39.44617,,"(852,499)",54.67175
44,"(830,568)",45,"(834,627)",59.13544,,"(901,557)",71.84706
44,"(830,568)",46,"(847,628)",62.36185,,"(901,557)",71.84706
45,"(834,627)",46,"(847,628)",13.03840,null,null,null
47,"(849,208)",49,"(868,280)",74.46476,z,"(810,213)",39.31921
1,"(27,31)",null,null,null,F,"(12,11)",25.00000
3,"(28,432)",null,null,null,B,"(1,390)",49.92995
7,"(203,467)",null,null,null,S,"(187,455)",20.00000
9,"(219,1081)",null,null,null,H,"(19,1108)",201.81427
11,"(226,166)",null,null,null,V,"(261,244)",85.49269
12,"(241,46)",null,null,null,P,"(169,2)",84.38009
13,"(249,597)",null,null,null,X,"(272,589)",24.35159
14,"(304,835)",null,null,null,R,"(175,799)",133.92909
16,"(397,57)",null,null,null,_,"(392,134)",77.16217
17,"(410,546)",null,null,null,d,"(411,502)",44.01136
18,"(463,219)",null,null,null,b,"(404,313)",110.98198
19,"(502,431)",null,null,null,a,"(401,400)",105.65037
38,"(786,453)",null,null,null,,"(863,443)",77.64664
43,"(811,44)",null,null,null,x,"(691,50)",120.14991
46,"(847,628)",null,null,null,,"(901,638)",54.91812
48,"(855,843)",null,null,null,,"(857,816)",27.07397
49,"(868,280)",null,null,null,,"(879,314)",35.73514
