Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(21,751)",3,"(28,752)",7.07107,C,"(1,775)",31.24100
4,"(191,739)",7,"(217,716)",34.71311,Q,"(169,733)",22.80351
5,"(208,288)",6,"(209,266)",22.02272,K,"(80,479)",229.92390
8,"(304,14)",11,"(379,43)",80.41144,[,"(309,3)",12.08305
12,"(453,662)",13,"(465,718)",57.27128,h,"(445,659)",8.54400
16,"(642,296)",17,"(644,325)",29.06888,n,"(518,209)",151.47607
20,"(721,162)",23,"(790,165)",69.06519,~,"(695,100)",67.23095
20,"(721,162)",26,"(815,195)",99.62429,~,"(695,100)",67.23095
21,"(741,465)",22,"(745,448)",17.46425,,"(746,549)",84.14868
21,"(741,465)",25,"(814,440)",77.16217,,"(746,549)",84.14868
22,"(745,448)",25,"(814,440)",69.46222,,"(727,397)",54.08327
23,"(790,165)",26,"(815,195)",39.05125,null,null,null
24,"(799,647)",36,"(879,646)",80.00625,,"(701,734)",131.04579
25,"(814,440)",38,"(883,462)",72.42237,null,null,null
25,"(814,440)",29,"(841,352)",92.04890,null,null,null
26,"(815,195)",37,"(882,193)",67.02984,null,null,null
26,"(815,195)",32,"(858,275)",90.82401,null,null,null
27,"(827,56)",35,"(879,56)",52.00000,,"(721,1)",119.41943
28,"(841,336)",29,"(841,352)",16.00000,null,null,null
28,"(841,336)",31,"(857,357)",26.40076,null,null,null
28,"(841,336)",32,"(858,275)",63.32456,null,null,null
29,"(841,352)",31,"(857,357)",16.76305,null,null,null
32,"(858,275)",37,"(882,193)",85.44004,null,null,null
33,"(861,783)",34,"(864,790)",7.61577,null,null,null
1,"(10,985)",null,null,null,B,"(0,1017)",33.52611
3,"(28,752)",null,null,null,G,"(29,751)",1.41421
6,"(209,266)",null,null,null,A,"(0,166)",231.69161
7,"(217,716)",null,null,null,S,"(216,615)",101.00495
9,"(348,508)",null,null,null,N,"(143,523)",205.54805
10,"(378,344)",null,null,null,`,"(338,307)",54.48853
11,"(379,43)",null,null,null,_,"(338,186)",148.76155
13,"(465,718)",null,null,null,i,"(459,734)",17.08801
14,"(517,1053)",null,null,null,f,"(408,933)",162.11416
15,"(565,22)",null,null,null,t,"(623,0)",62.03225
17,"(644,325)",null,null,null,q,"(569,397)",103.96634
18,"(657,942)",null,null,null,w,"(661,931)",11.70470
19,"(661,605)",null,null,null,r,"(595,649)",79.32213
30,"(845,1068)",null,null,null,},"(693,1125)",162.33607
31,"(857,357)",null,null,null,,"(902,322)",57.00877
34,"(864,790)",null,null,null,,"(869,802)",13.00000
35,"(879,56)",null,null,null,,"(900,30)",33.42155
37,"(882,193)",null,null,null,,"(902,138)",58.52350
