Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
3,"(36,1062)",5,"(49,1103)",43.01163,null,null,null
10,"(610,189)",11,"(616,222)",33.54102,null,null,null
12,"(699,457)",14,"(787,439)",89.82205,Q,"(498,457)",201.00000
15,"(800,148)",18,"(816,174)",30.52868,null,null,null
16,"(813,195)",18,"(816,174)",21.21320,null,null,null
17,"(815,1010)",20,"(856,1007)",41.10961,null,null,null
1,"(20,546)",null,null,null,B,"(2,573)",32.44996
2,"(25,116)",null,null,null,A,"(1,142)",35.38361
4,"(39,903)",null,null,null,F,"(26,903)",13.00000
5,"(49,1103)",null,null,null,C,"(2,1099)",47.16991
7,"(224,575)",null,null,null,J,"(246,565)",24.16609
8,"(242,710)",null,null,null,K,"(305,701)",63.63961
9,"(344,193)",null,null,null,L,"(362,265)",74.21590
11,"(616,222)",null,null,null,R,"(567,335)",123.16655
13,"(704,655)",null,null,null,U,"(852,639)",148.86235
14,"(787,439)",null,null,null,T,"(826,459)",43.82921
19,"(843,879)",null,null,null,W,"(898,767)",124.77580
21,"(859,297)",null,null,null,X,"(901,253)",60.82763
22,"(879,47)",null,null,null,V,"(888,14)",34.20526
