Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(11,1058)",2,"(17,1102)",44.40721,B,"(0,975)",83.72574
3,"(61,682)",11,"(114,743)",80.80842,null,null,null
3,"(61,682)",13,"(135,743)",95.90099,null,null,null
4,"(64,426)",6,"(65,394)",32.01562,A,"(0,497)",95.58766
4,"(64,426)",14,"(142,478)",93.74433,A,"(0,497)",95.58766
5,"(65,103)",7,"(68,55)",48.09366,I,"(26,92)",40.52160
5,"(65,103)",9,"(92,198)",98.76234,I,"(26,92)",40.52160
6,"(65,394)",10,"(91,385)",27.51363,G,"(19,349)",64.35060
8,"(87,286)",9,"(92,198)",88.14193,J,"(35,241)",68.76772
8,"(87,286)",10,"(91,385)",99.08078,J,"(35,241)",68.76772
10,"(91,385)",12,"(126,396)",36.68787,null,null,null
11,"(114,743)",13,"(135,743)",21.00000,F,"(16,780)",104.75209
12,"(126,396)",14,"(142,478)",83.54639,null,null,null
14,"(142,478)",16,"(169,571)",96.84007,null,null,null
15,"(160,592)",16,"(169,571)",22.84732,null,null,null
19,"(308,878)",20,"(337,932)",61.29437,null,null,null
20,"(337,932)",21,"(342,986)",54.23099,null,null,null
20,"(337,932)",22,"(419,894)",90.37699,null,null,null
21,"(342,986)",24,"(427,1047)",104.62313,null,null,null
21,"(342,986)",25,"(427,1058)",111.39569,null,null,null
22,"(419,894)",27,"(474,867)",61.26989,null,null,null
23,"(425,83)",29,"(508,68)",84.34453,null,null,null
24,"(427,1047)",25,"(427,1058)",11.00000,null,null,null
33,"(754,640)",39,"(831,650)",77.64664,U,"(576,526)",211.37644
34,"(763,1007)",36,"(780,992)",22.67157,W,"(681,1010)",82.05486
35,"(775,949)",36,"(780,992)",43.28972,],"(744,908)",51.40039
36,"(780,992)",42,"(851,988)",71.11259,null,null,null
37,"(792,456)",38,"(792,447)",9.00000,V,"(660,501)",139.45967
37,"(792,456)",43,"(856,510)",83.73769,V,"(660,501)",139.45967
38,"(792,447)",44,"(859,426)",70.21396,null,null,null
38,"(792,447)",43,"(856,510)",89.80535,null,null,null
39,"(831,650)",45,"(891,646)",60.13319,c,"(837,676)",26.68333
40,"(842,943)",41,"(846,917)",26.30589,b,"(821,941)",21.09502
40,"(842,943)",42,"(851,988)",45.89118,b,"(821,941)",21.09502
41,"(846,917)",42,"(851,988)",71.17584,a,"(819,898)",33.01515
43,"(856,510)",44,"(859,426)",84.05355,j,"(902,559)",67.20863
2,"(17,1102)",null,null,null,H,"(20,1114)",12.36932
7,"(68,55)",null,null,null,E,"(14,16)",66.61081
9,"(92,198)",null,null,null,M,"(166,171)",78.77182
16,"(169,571)",null,null,null,O,"(208,573)",39.05125
17,"(292,78)",null,null,null,N,"(195,58)",99.04040
18,"(293,1091)",null,null,null,Q,"(240,1064)",59.48109
25,"(427,1058)",null,null,null,T,"(525,1121)",116.50322
27,"(474,867)",null,null,null,S,"(491,882)",22.67157
30,"(654,34)",null,null,null,\,"(743,1)",94.92102
31,"(707,1092)",null,null,null,Y,"(694,1089)",13.34166
42,"(851,988)",null,null,null,e,"(895,1071)",93.94147
44,"(859,426)",null,null,null,i,"(901,374)",66.84310
45,"(891,646)",null,null,null,f,"(899,682)",36.87818
