Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(5,336)",2,"(50,357)",49.65884,B,"(1,326)",10.77033
1,"(5,336)",3,"(50,372)",57.62812,B,"(1,326)",10.77033
1,"(5,336)",5,"(89,381)",95.29428,B,"(1,326)",10.77033
2,"(50,357)",3,"(50,372)",15.00000,null,null,null
2,"(50,357)",4,"(66,309)",50.59644,null,null,null
2,"(50,357)",5,"(89,381)",45.79301,null,null,null
3,"(50,372)",5,"(89,381)",40.02499,A,"(0,511)",147.71933
7,"(114,853)",8,"(158,916)",76.84400,D,"(1,805)",122.77215
8,"(158,916)",12,"(213,888)",61.71710,null,null,null
13,"(222,774)",15,"(228,758)",17.08801,null,null,null
13,"(222,774)",14,"(223,804)",30.01666,null,null,null
14,"(223,804)",15,"(228,758)",46.27094,j,"(204,839)",39.82462
17,"(407,111)",19,"(440,145)",47.38143,,"(332,181)",102.59142
18,"(424,894)",25,"(459,864)",46.09772,,"(361,828)",91.24144
18,"(424,894)",21,"(444,966)",74.72617,,"(361,828)",91.24144
19,"(440,145)",20,"(440,191)",46.00000,null,null,null
21,"(444,966)",26,"(478,1031)",73.35530,,"(426,977)",21.09502
22,"(443,1056)",26,"(478,1031)",43.01163,,"(399,1037)",47.92703
22,"(443,1056)",27,"(513,1030)",74.67262,,"(399,1037)",47.92703
23,"(456,813)",25,"(459,864)",51.08816,,"(397,832)",61.98387
26,"(478,1031)",27,"(513,1030)",35.01428,null,null,null
26,"(478,1031)",29,"(566,1090)",105.94810,null,null,null
27,"(513,1030)",29,"(566,1090)",80.05623,null,null,null
30,"(581,769)",32,"(587,768)",6.08276,,"(508,701)",99.76472
30,"(581,769)",34,"(608,716)",59.48109,,"(508,701)",99.76472
31,"(585,110)",33,"(598,98)",17.69181,null,null,null
32,"(587,768)",34,"(608,716)",56.08030,¤,"(597,779)",14.86607
33,"(598,98)",35,"(633,113)",38.07887,©,"(628,56)",51.61395
33,"(598,98)",36,"(641,149)",66.70832,©,"(628,56)",51.61395
34,"(608,716)",38,"(682,728)",74.96666,,"(479,514)",239.67687
35,"(633,113)",36,"(641,149)",36.87818,ª,"(639,107)",8.48528
37,"(667,808)",39,"(687,769)",43.82921,®,"(664,806)",3.60555
38,"(682,728)",39,"(687,769)",41.30375,null,null,null
38,"(682,728)",44,"(751,706)",72.42237,null,null,null
41,"(701,1105)",43,"(750,1039)",82.20097,¬,"(656,1095)",46.09772
42,"(745,416)",45,"(784,360)",68.24222,¶,"(763,458)",45.69464
42,"(745,416)",47,"(829,349)",107.44766,¶,"(763,458)",45.69464
43,"(750,1039)",46,"(800,1028)",51.19570,°,"(696,955)",99.85990
45,"(784,360)",47,"(829,349)",46.32494,null,null,null
46,"(800,1028)",50,"(856,928)",114.61239,º,"(817,1043)",22.67157
47,"(829,349)",49,"(847,308)",44.77723,null,null,null
48,"(844,742)",52,"(889,753)",46.32494,Æ,"(902,559)",191.97135
4,"(66,309)",null,null,null,F,"(2,191)",134.23859
5,"(89,381)",null,null,null,V,"(117,365)",32.24903
6,"(113,1040)",null,null,null,E,"(1,968)",133.14654
9,"(179,1022)",null,null,null,[,"(157,975)",51.89412
10,"(201,627)",null,null,null,K,"(51,608)",151.19854
11,"(202,466)",null,null,null,R,"(96,532)",124.86793
12,"(213,888)",null,null,null,m,"(207,854)",34.52535
15,"(228,758)",null,null,null,s,"(224,749)",9.84886
16,"(286,69)",null,null,null,P,"(90,34)",199.10048
20,"(440,191)",null,null,null,,"(419,207)",26.40076
24,"(456,7)",null,null,null,,"(441,42)",38.07887
25,"(459,864)",null,null,null,,"(471,867)",12.36932
28,"(565,921)",null,null,null,¢,"(571,923)",6.32456
29,"(566,1090)",null,null,null,¡,"(560,1115)",25.70992
36,"(641,149)",null,null,null,¦,"(608,143)",33.54102
40,"(691,26)",null,null,null,­,"(663,43)",32.75668
44,"(751,706)",null,null,null,·,"(767,699)",17.46425
50,"(856,928)",null,null,null,½,"(847,919)",12.72792
51,"(880,180)",null,null,null,¾,"(885,166)",14.86607
52,"(889,753)",null,null,null,À,"(899,766)",16.40122
