Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(78,173)",2,"(97,198)",31.40064,D,"(3,176)",75.05998
1,"(78,173)",6,"(158,204)",85.79627,D,"(3,176)",75.05998
2,"(97,198)",6,"(158,204)",61.29437,B,"(1,329)",162.40998
2,"(97,198)",7,"(160,221)",67.06713,B,"(1,329)",162.40998
2,"(97,198)",8,"(165,186)",69.05071,B,"(1,329)",162.40998
3,"(115,1080)",9,"(166,1084)",51.15662,C,"(1,977)",153.63919
5,"(148,126)",8,"(165,186)",62.36185,O,"(131,28)",99.46356
6,"(158,204)",7,"(160,221)",17.11724,null,null,null
6,"(158,204)",8,"(165,186)",19.31321,null,null,null
7,"(160,221)",8,"(165,186)",35.35534,S,"(152,235)",16.12452
7,"(160,221)",17,"(254,256)",100.30454,S,"(152,235)",16.12452
9,"(166,1084)",13,"(223,1056)",63.50591,W,"(173,1093)",11.40175
10,"(195,969)",12,"(222,971)",27.07397,A,"(0,832)",238.31492
10,"(195,969)",15,"(234,990)",44.29447,A,"(0,832)",238.31492
10,"(195,969)",19,"(266,993)",74.94665,A,"(0,832)",238.31492
12,"(222,971)",15,"(234,990)",22.47221,^,"(248,938)",42.01190
12,"(222,971)",19,"(266,993)",49.19350,^,"(248,938)",42.01190
12,"(222,971)",18,"(264,1027)",70.00000,^,"(248,938)",42.01190
12,"(222,971)",13,"(223,1056)",85.00588,^,"(248,938)",42.01190
13,"(223,1056)",18,"(264,1027)",50.21952,null,null,null
13,"(223,1056)",15,"(234,990)",66.91039,null,null,null
13,"(223,1056)",19,"(266,993)",76.27582,null,null,null
14,"(229,80)",16,"(239,20)",60.82763,null,null,null
14,"(229,80)",20,"(312,142)",103.60019,null,null,null
15,"(234,990)",19,"(266,993)",32.14032,null,null,null
15,"(234,990)",18,"(264,1027)",47.63402,null,null,null
18,"(264,1027)",19,"(266,993)",34.05877,null,null,null
18,"(264,1027)",22,"(325,1075)",77.62087,null,null,null
21,"(315,703)",23,"(338,755)",56.85948,V,"(172,666)",147.70917
21,"(315,703)",26,"(389,640)",97.18539,V,"(172,666)",147.70917
24,"(377,254)",25,"(389,325)",72.00694,j,"(364,243)",17.02939
26,"(389,640)",28,"(424,602)",51.66237,a,"(288,580)",117.47766
26,"(389,640)",31,"(453,671)",71.11259,a,"(288,580)",117.47766
26,"(389,640)",32,"(462,623)",74.95332,a,"(288,580)",117.47766
28,"(424,602)",32,"(462,623)",43.41659,p,"(425,590)",12.04159
28,"(424,602)",31,"(453,671)",74.84651,p,"(425,590)",12.04159
29,"(442,1031)",33,"(465,988)",48.76474,r,"(430,1023)",14.42221
31,"(453,671)",32,"(462,623)",48.83646,null,null,null
32,"(462,623)",36,"(534,605)",74.21590,z,"(479,559)",66.21933
35,"(522,305)",37,"(537,305)",15.00000,y,"(471,378)",89.05055
37,"(537,305)",38,"(559,308)",22.20360,null,null,null
39,"(561,115)",43,"(637,166)",91.52595,,"(560,94)",21.02380
40,"(565,738)",41,"(565,725)",13.00000,null,null,null
40,"(565,738)",42,"(616,772)",61.29437,null,null,null
41,"(565,725)",42,"(616,772)",69.35416,null,null,null
42,"(616,772)",45,"(682,728)",79.32213,null,null,null
43,"(637,166)",44,"(677,136)",50.00000,null,null,null
45,"(682,728)",46,"(689,663)",65.37584,null,null,null
45,"(682,728)",48,"(781,761)",104.35516,null,null,null
48,"(781,761)",50,"(808,857)",99.72462,null,null,null
50,"(808,857)",51,"(825,857)",17.00000,null,null,null
4,"(131,482)",null,null,null,F,"(20,638)",191.46018
11,"(203,391)",null,null,null,M,"(118,362)",89.81091
16,"(239,20)",null,null,null,`,"(268,1)",34.66987
20,"(312,142)",null,null,null,l,"(383,83)",92.31468
22,"(325,1075)",null,null,null,c,"(319,1090)",16.15549
23,"(338,755)",null,null,null,e,"(336,757)",2.82843
27,"(407,487)",null,null,null,b,"(318,434)",103.58571
30,"(447,826)",null,null,null,k,"(369,834)",78.40918
33,"(465,988)",null,null,null,q,"(425,968)",44.72136
34,"(487,775)",null,null,null,x,"(464,749)",34.71311
36,"(534,605)",null,null,null,},"(503,526)",84.86460
38,"(559,308)",null,null,null,,"(566,325)",18.38478
44,"(677,136)",null,null,null,,"(729,192)",76.41989
46,"(689,663)",null,null,null,,"(628,595)",91.35097
47,"(704,923)",null,null,null,,"(583,902)",122.80879
49,"(802,639)",null,null,null,,"(755,650)",48.27007
51,"(825,857)",null,null,null,,"(870,950)",103.31505
52,"(882,365)",null,null,null,,"(879,293)",72.06247
53,"(890,712)",null,null,null,,"(828,711)",62.00806
