Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
5,"(366,313)",7,"(406,226)",95.75490,P,"(259,349)",112.89376
10,"(501,612)",11,"(521,536)",78.58753,[,"(449,710)",110.94143
12,"(559,349)",14,"(584,350)",25.01999,b,"(545,317)",34.92850
13,"(570,186)",15,"(592,145)",46.52956,^,"(492,211)",81.90849
21,"(748,555)",23,"(787,472)",91.70605,r,"(764,580)",29.68164
22,"(784,404)",23,"(787,472)",68.06614,o,"(749,344)",69.46222
23,"(787,472)",29,"(884,456)",98.31073,null,null,null
26,"(836,224)",30,"(887,193)",59.68249,s,"(796,197)",48.25971
26,"(836,224)",27,"(839,276)",52.08647,s,"(796,197)",48.25971
28,"(852,118)",30,"(887,193)",82.76473,w,"(844,120)",8.24621
1,"(25,943)",null,null,null,B,"(0,982)",46.32494
2,"(182,805)",null,null,null,E,"(19,728)",180.27202
3,"(195,216)",null,null,null,A,"(0,123)",216.04166
4,"(265,930)",null,null,null,N,"(252,1073)",143.58969
6,"(384,45)",null,null,null,W,"(380,78)",33.24154
7,"(406,226)",null,null,null,U,"(378,165)",67.11930
8,"(460,420)",null,null,null,M,"(249,523)",234.79779
9,"(495,1054)",null,null,null,\,"(462,1037)",37.12142
14,"(584,350)",null,null,null,f,"(650,272)",102.17632
16,"(605,26)",null,null,null,e,"(634,6)",35.22783
18,"(687,14)",null,null,null,g,"(666,2)",24.18677
20,"(712,1089)",null,null,null,h,"(667,1126)",58.25805
24,"(814,896)",null,null,null,n,"(724,957)",108.72442
25,"(822,673)",null,null,null,v,"(833,646)",29.15476
27,"(839,276)",null,null,null,t,"(805,314)",50.99020
29,"(884,456)",null,null,null,{,"(901,490)",38.01316
30,"(887,193)",null,null,null,z,"(901,209)",21.26029
