Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(31,210)",5,"(78,215)",47.26521,null,null,null
1,"(31,210)",4,"(41,119)",91.54780,null,null,null
1,"(31,210)",3,"(41,309)",99.50377,null,null,null
2,"(34,750)",7,"(119,735)",86.31338,B,"(1,716)",47.38143
3,"(41,309)",5,"(78,215)",101.01980,A,"(0,436)",133.45411
4,"(41,119)",8,"(128,132)",87.96590,C,"(9,7)",116.48176
5,"(78,215)",8,"(128,132)",96.89685,null,null,null
6,"(109,842)",9,"(172,823)",65.80274,E,"(28,937)",124.84390
7,"(119,735)",9,"(172,823)",102.72780,null,null,null
12,"(479,983)",13,"(482,1027)",44.10215,S,"(464,978)",15.81139
13,"(482,1027)",14,"(524,1013)",44.27189,null,null,null
15,"(531,881)",16,"(540,799)",82.49242,null,null,null
16,"(540,799)",17,"(614,761)",83.18654,R,"(440,770)",104.12012
17,"(614,761)",18,"(681,729)",74.24958,T,"(518,510)",268.73221
10,"(239,1054)",null,null,null,G,"(63,1096)",180.94198
11,"(321,137)",null,null,null,O,"(328,135)",7.28011
14,"(524,1013)",null,null,null,U,"(583,1072)",83.43860
19,"(794,602)",null,null,null,X,"(752,441)",166.38810
20,"(864,1097)",null,null,null,[,"(802,1125)",68.02941
21,"(875,208)",null,null,null,W,"(604,271)",278.22653
