Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
13,"(676,262)",16,"(699,326)",68.00735,n,"(622,267)",54.23099
13,"(676,262)",17,"(704,197)",70.77429,n,"(622,267)",54.23099
14,"(683,856)",19,"(757,887)",80.23092,j,"(556,962)",165.42370
16,"(699,326)",18,"(742,332)",43.41659,o,"(671,350)",36.87818
18,"(742,332)",21,"(797,265)",86.68333,null,null,null
20,"(776,456)",23,"(850,480)",77.79460,null,null,null
23,"(850,480)",24,"(866,525)",47.75982,u,"(900,404)",90.97252
1,"(7,721)",null,null,null,A,"(0,737)",17.46425
2,"(45,1097)",null,null,null,C,"(2,1066)",53.00943
4,"(158,319)",null,null,null,B,"(1,233)",179.01117
5,"(168,481)",null,null,null,H,"(49,414)",136.56500
6,"(238,28)",null,null,null,G,"(48,43)",190.59119
7,"(248,1102)",null,null,null,T,"(248,1119)",17.00000
8,"(368,63)",null,null,null,W,"(325,197)",140.73024
9,"(496,240)",null,null,null,X,"(344,343)",183.61100
10,"(524,760)",null,null,null,V,"(271,771)",253.23902
11,"(561,15)",null,null,null,h,"(546,6)",17.49286
12,"(571,439)",null,null,null,f,"(529,485)",62.28965
15,"(688,629)",null,null,null,l,"(616,553)",104.69002
17,"(704,197)",null,null,null,p,"(688,152)",47.75982
22,"(833,1073)",null,null,null,q,"(774,1097)",63.69458
24,"(866,525)",null,null,null,r,"(855,670)",145.41664
25,"(877,69)",null,null,null,t,"(890,129)",61.39218
