Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(10,728)",5,"(59,730)",49.04080,B,"(2,740)",14.42221
1,"(10,728)",4,"(26,667)",63.06346,B,"(2,740)",14.42221
3,"(26,18)",12,"(115,37)",91.00549,C,"(14,15)",12.36932
4,"(26,667)",8,"(90,665)",64.03124,null,null,null
4,"(26,667)",14,"(117,653)",92.07063,null,null,null
5,"(59,730)",8,"(90,665)",72.01389,I,"(76,745)",22.67157
5,"(59,730)",14,"(117,653)",96.40021,I,"(76,745)",22.67157
6,"(65,500)",10,"(98,431)",76.48529,null,null,null
7,"(88,366)",10,"(98,431)",65.76473,F,"(44,364)",44.04543
8,"(90,665)",14,"(117,653)",29.54657,null,null,null
8,"(90,665)",15,"(118,608)",63.50591,null,null,null
9,"(91,197)",13,"(116,150)",53.23533,H,"(76,193)",15.52417
11,"(107,106)",13,"(116,150)",44.91102,null,null,null
11,"(107,106)",12,"(115,37)",69.46222,null,null,null
14,"(117,653)",15,"(118,608)",45.01111,null,null,null
15,"(118,608)",16,"(144,593)",30.01666,null,null,null
16,"(144,593)",18,"(227,562)",88.60023,null,null,null
17,"(192,282)",19,"(258,379)",117.32434,null,null,null
18,"(227,562)",21,"(281,527)",64.35060,null,null,null
19,"(258,379)",20,"(264,379)",6.00000,null,null,null
23,"(316,834)",28,"(400,786)",96.74709,null,null,null
24,"(324,153)",26,"(377,214)",80.80842,M,"(251,112)",83.72574
26,"(377,214)",27,"(377,253)",39.00000,null,null,null
29,"(443,628)",30,"(470,621)",27.89265,null,null,null
31,"(508,221)",32,"(526,217)",18.43909,null,null,null
32,"(526,217)",33,"(534,217)",8.00000,null,null,null
32,"(526,217)",34,"(574,151)",81.60882,null,null,null
33,"(534,217)",34,"(574,151)",77.17513,null,null,null
36,"(651,595)",37,"(663,573)",25.05993,a,"(683,668)",79.70571
36,"(651,595)",38,"(680,570)",38.28838,a,"(683,668)",79.70571
37,"(663,573)",38,"(680,570)",17.26268,null,null,null
39,"(690,176)",40,"(703,176)",13.00000,null,null,null
41,"(718,931)",44,"(742,933)",24.08319,V,"(594,937)",124.14508
44,"(742,933)",46,"(835,899)",99.02020,g,"(736,955)",22.80351
45,"(824,995)",48,"(848,1013)",30.00000,j,"(780,1008)",45.88028
47,"(844,1085)",50,"(887,1090)",43.28972,null,null,null
47,"(844,1085)",48,"(848,1013)",72.11103,null,null,null
48,"(848,1013)",52,"(888,1006)",40.60788,null,null,null
2,"(15,956)",null,null,null,A,"(1,1035)",80.23092
22,"(286,23)",null,null,null,L,"(227,87)",87.04596
25,"(350,1006)",null,null,null,P,"(286,1110)",122.11470
28,"(400,786)",null,null,null,T,"(454,834)",72.24957
34,"(574,151)",null,null,null,U,"(484,100)",103.44564
35,"(629,1066)",null,null,null,Y,"(622,1023)",43.56604
38,"(680,570)",null,null,null,b,"(686,556)",15.23155
42,"(722,1107)",null,null,null,f,"(726,1075)",32.24903
43,"(734,55)",null,null,null,`,"(670,15)",75.47185
46,"(835,899)",null,null,null,l,"(855,789)",111.80340
49,"(859,592)",null,null,null,o,"(893,542)",60.46487
50,"(887,1090)",null,null,null,u,"(901,1072)",22.80351
51,"(888,223)",null,null,null,r,"(901,257)",36.40055
52,"(888,1006)",null,null,null,t,"(901,1022)",20.61553
