Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(26,17)",11,"(122,37)",98.06121,C,"(8,10)",19.31321
3,"(56,511)",10,"(112,609)",112.87161,null,null,null
4,"(67,675)",7,"(95,675)",28.00000,A,"(1,745)",96.20811
4,"(67,675)",10,"(112,609)",79.88116,A,"(1,745)",96.20811
5,"(82,374)",12,"(129,300)",87.66413,F,"(35,375)",47.01064
6,"(88,200)",9,"(111,154)",51.42956,H,"(68,191)",21.93171
7,"(95,675)",10,"(112,609)",68.15424,null,null,null
8,"(105,109)",9,"(111,154)",45.39824,null,null,null
8,"(105,109)",11,"(122,37)",73.97973,null,null,null
11,"(122,37)",14,"(211,40)",89.05055,null,null,null
12,"(129,300)",13,"(185,295)",56.22277,K,"(116,277)",26.41969
13,"(185,295)",16,"(225,369)",84.11896,null,null,null
14,"(211,40)",20,"(275,112)",96.33276,null,null,null
15,"(217,788)",22,"(305,828)",96.66437,M,"(160,829)",70.21396
16,"(225,369)",17,"(227,412)",43.04649,null,null,null
16,"(225,369)",18,"(265,427)",70.45566,null,null,null
17,"(227,412)",18,"(265,427)",40.85340,L,"(160,443)",73.82412
18,"(265,427)",19,"(266,518)",91.00549,null,null,null
19,"(266,518)",25,"(343,595)",108.89444,null,null,null
20,"(275,112)",21,"(296,109)",21.21320,null,null,null
20,"(275,112)",24,"(342,118)",67.26812,null,null,null
21,"(296,109)",24,"(342,118)",46.87217,null,null,null
22,"(305,828)",30,"(401,782)",106.45187,null,null,null
23,"(307,1099)",26,"(347,1006)",101.23734,N,"(293,1105)",15.23155
24,"(342,118)",28,"(367,183)",69.64194,P,"(353,98)",22.82542
26,"(347,1006)",31,"(414,1042)",76.05919,null,null,null
28,"(367,183)",29,"(395,202)",33.83785,null,null,null
29,"(395,202)",34,"(476,201)",81.00617,null,null,null
30,"(401,782)",32,"(414,708)",75.13322,R,"(455,834)",74.96666
32,"(414,708)",33,"(457,708)",43.00000,null,null,null
33,"(457,708)",37,"(490,653)",64.14047,U,"(516,801)",110.13628
34,"(476,201)",38,"(535,207)",59.30430,null,null,null
34,"(476,201)",35,"(483,126)",75.32596,null,null,null
35,"(483,126)",39,"(558,155)",80.41144,T,"(482,87)",39.01282
36,"(490,608)",37,"(490,653)",45.00000,null,null,null
38,"(535,207)",39,"(558,155)",56.85948,null,null,null
40,"(649,607)",41,"(664,572)",38.07887,`,"(686,660)",64.63745
40,"(649,607)",43,"(680,569)",49.04080,`,"(686,660)",64.63745
41,"(664,572)",43,"(680,569)",16.27882,null,null,null
42,"(666,963)",48,"(741,934)",80.41144,V,"(597,939)",73.05477
44,"(699,156)",45,"(699,172)",16.00000,null,null,null
44,"(699,156)",46,"(708,71)",85.47514,null,null,null
48,"(741,934)",50,"(832,897)",98.23441,b,"(734,957)",24.04163
49,"(828,994)",52,"(849,1008)",25.23886,f,"(769,1018)",63.69458
49,"(828,994)",51,"(845,1084)",91.59148,f,"(769,1018)",63.69458
51,"(845,1084)",54,"(887,1088)",42.19005,null,null,null
51,"(845,1084)",52,"(849,1008)",76.10519,null,null,null
1,"(18,955)",null,null,null,B,"(2,1035)",81.58431
31,"(414,1042)",null,null,null,Q,"(436,1024)",28.42534
43,"(680,569)",null,null,null,a,"(699,539)",35.51056
46,"(708,71)",null,null,null,X,"(617,42)",95.50916
47,"(721,1106)",null,null,null,Z,"(627,1065)",102.55243
50,"(832,897)",null,null,null,i,"(857,790)",109.88175
52,"(849,1008)",null,null,null,r,"(901,989)",55.36244
53,"(860,591)",null,null,null,m,"(894,665)",81.43709
54,"(887,1088)",null,null,null,s,"(901,1070)",22.80351
55,"(889,228)",null,null,null,g,"(836,222)",53.33854
56,"(893,410)",null,null,null,l,"(887,409)",6.08276
