Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(67,262)",2,"(108,185)",87.23531,C,"(13,254)",54.58938
3,"(139,500)",4,"(208,465)",77.36924,D,"(16,443)",135.56548
12,"(511,430)",14,"(584,421)",73.55270,d,"(493,414)",24.08319
2,"(108,185)",null,null,null,B,"(11,46)",169.49926
4,"(208,465)",null,null,null,M,"(190,405)",62.64184
5,"(249,49)",null,null,null,O,"(221,63)",31.30495
6,"(316,495)",null,null,null,W,"(345,539)",52.69725
7,"(324,275)",null,null,null,P,"(237,249)",90.80198
8,"(357,47)",null,null,null,[,"(364,8)",39.62323
9,"(362,770)",null,null,null,G,"(128,906)",270.65107
10,"(391,1112)",null,null,null,A,"(4,1064)",389.96538
11,"(471,228)",null,null,null,a,"(433,245)",41.62932
13,"(575,16)",null,null,null,f,"(506,112)",118.22436
15,"(665,286)",null,null,null,m,"(621,275)",45.35416
16,"(673,626)",null,null,null,w,"(860,554)",200.38213
17,"(685,784)",null,null,null,l,"(600,946)",182.94535
18,"(721,36)",null,null,null,n,"(677,136)",109.25200
19,"(880,301)",null,null,null,t,"(796,255)",95.77056
