Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(21,843)",4,"(51,844)",30.01666,A,"(0,362)",481.45820
5,"(108,900)",6,"(128,885)",25.00000,R,"(99,897)",9.48683
9,"(415,62)",10,"(426,63)",11.04536,e,"(368,62)",47.00000
9,"(415,62)",13,"(468,26)",64.07027,e,"(368,62)",47.00000
10,"(426,63)",11,"(438,94)",33.24154,null,null,null
10,"(426,63)",13,"(468,26)",55.97321,null,null,null
10,"(426,63)",12,"(461,100)",50.93133,null,null,null
11,"(438,94)",12,"(461,100)",23.76973,k,"(429,130)",37.10795
14,"(496,1041)",16,"(557,1062)",64.51356,_,"(306,1125)",207.74022
15,"(547,1116)",16,"(557,1062)",54.91812,s,"(492,1126)",55.90170
16,"(557,1062)",19,"(574,1002)",62.36185,null,null,null
17,"(564,904)",18,"(573,859)",45.89118,t,"(495,954)",85.21150
17,"(564,904)",19,"(574,1002)",98.50888,t,"(495,954)",85.21150
18,"(573,859)",21,"(651,787)",106.15084,j,"(427,844)",146.76853
20,"(602,422)",22,"(682,411)",80.75271,l,"(440,412)",162.30835
22,"(682,411)",23,"(682,454)",43.00000,null,null,null
23,"(682,454)",29,"(772,500)",101.07423,null,null,null
25,"(699,256)",26,"(734,287)",46.75468,,"(690,255)",9.05539
26,"(734,287)",30,"(786,265)",56.46238,null,null,null
27,"(754,777)",28,"(765,813)",37.64306,null,null,null
27,"(754,777)",32,"(829,812)",82.76473,null,null,null
28,"(765,813)",32,"(829,812)",64.00781,null,null,null
30,"(786,265)",37,"(848,243)",65.78754,,"(759,184)",85.38150
31,"(805,1008)",38,"(850,1077)",82.37718,,"(706,1005)",99.04544
32,"(829,812)",34,"(845,784)",32.24903,null,null,null
32,"(829,812)",39,"(857,892)",84.75848,null,null,null
33,"(833,750)",34,"(845,784)",36.05551,,"(776,704)",73.24616
35,"(847,100)",36,"(848,194)",94.00532,,"(821,104)",26.30589
36,"(848,194)",37,"(848,243)",49.00000,null,null,null
1,"(5,921)",null,null,null,C,"(1,906)",15.52417
3,"(28,995)",null,null,null,E,"(3,1124)",131.40015
4,"(51,844)",null,null,null,M,"(70,874)",35.51056
6,"(128,885)",null,null,null,X,"(129,866)",19.02630
7,"(130,1014)",null,null,null,Z,"(137,1054)",40.60788
8,"(353,9)",null,null,null,I,"(26,1)",327.09784
12,"(461,100)",null,null,null,p,"(464,116)",16.27882
13,"(468,26)",null,null,null,i,"(420,1)",54.12024
21,"(651,787)",null,null,null,u,"(542,728)",123.94354
24,"(698,1111)",null,null,null,,"(644,1126)",56.04463
29,"(772,500)",null,null,null,,"(790,581)",82.97590
34,"(845,784)",null,null,null,,"(901,747)",67.11930
37,"(848,243)",null,null,null,,"(903,282)",67.42403
38,"(850,1077)",null,null,null,,"(844,1107)",30.59412
39,"(857,892)",null,null,null,,"(901,862)",53.25411
