Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(16,157)",3,"(80,174)",66.21933,C,"(5,173)",19.41649
3,"(80,174)",5,"(102,215)",46.52956,L,"(84,158)",16.49242
4,"(97,1071)",9,"(172,1080)",75.53807,B,"(2,983)",129.49517
5,"(102,215)",7,"(165,217)",63.03174,D,"(5,339)",157.43253
5,"(102,215)",8,"(171,183)",76.05919,D,"(5,339)",157.43253
7,"(165,217)",8,"(171,183)",34.52535,null,null,null
7,"(165,217)",19,"(255,268)",103.44564,null,null,null
8,"(171,183)",13,"(210,107)",85.42248,null,null,null
9,"(172,1080)",16,"(236,1070)",64.77654,W,"(172,1099)",19.00000
9,"(172,1080)",18,"(251,1107)",83.48653,W,"(172,1099)",19.00000
10,"(176,18)",14,"(223,56)",60.44005,R,"(153,25)",24.04163
10,"(176,18)",15,"(224,89)",85.70298,R,"(153,25)",24.04163
12,"(200,972)",20,"(256,992)",59.46427,X,"(177,982)",25.07987
13,"(210,107)",15,"(224,89)",22.80351,null,null,null
14,"(223,56)",15,"(224,89)",33.01515,null,null,null
14,"(223,56)",17,"(245,14)",47.41308,null,null,null
15,"(224,89)",23,"(311,144)",102.92716,null,null,null
16,"(236,1070)",18,"(251,1107)",39.92493,null,null,null
16,"(236,1070)",20,"(256,992)",80.52329,null,null,null
18,"(251,1107)",24,"(314,1107)",63.00000,a,"(249,1116)",9.21954
19,"(255,268)",22,"(271,303)",38.48376,f,"(279,238)",38.41875
19,"(255,268)",26,"(323,307)",78.39005,f,"(279,238)",38.41875
22,"(271,303)",26,"(323,307)",52.15362,b,"(260,329)",28.23119
27,"(378,988)",29,"(400,960)",35.60899,k,"(317,979)",61.66036
27,"(378,988)",34,"(444,1018)",72.49828,k,"(317,979)",61.66036
27,"(378,988)",36,"(458,992)",80.09994,k,"(317,979)",61.66036
28,"(399,501)",32,"(424,531)",39.05125,r,"(353,507)",46.38965
28,"(399,501)",30,"(403,452)",49.16299,r,"(353,507)",46.38965
28,"(399,501)",38,"(486,536)",93.77633,r,"(353,507)",46.38965
29,"(400,960)",36,"(458,992)",66.24198,g,"(305,866)",133.64505
29,"(400,960)",34,"(444,1018)",72.80110,g,"(305,866)",133.64505
31,"(419,603)",37,"(461,616)",43.96590,null,null,null
31,"(419,603)",32,"(424,531)",72.17340,null,null,null
31,"(419,603)",41,"(501,588)",83.36066,null,null,null
32,"(424,531)",38,"(486,536)",62.20129,null,null,null
33,"(431,1116)",34,"(444,1018)",98.85848,z,"(443,1125)",15.00000
34,"(444,1018)",36,"(458,992)",29.52965,null,null,null
37,"(461,616)",41,"(501,588)",48.82622,{,"(458,645)",29.15476
38,"(486,536)",41,"(501,588)",54.12024,,"(503,518)",24.75884
39,"(495,698)",40,"(495,708)",10.00000,|,"(459,668)",46.86150
