Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(63,264)",2,"(104,187)",87.23531,D,"(10,258)",53.33854
4,"(136,503)",5,"(209,468)",80.95678,C,"(9,434)",144.53373
13,"(508,430)",14,"(583,418)",75.95393,f,"(487,412)",27.65863
20,"(841,722)",22,"(885,702)",48.33218,z,"(820,689)",39.11521
2,"(104,187)",null,null,null,B,"(7,50)",167.86304
3,"(106,1057)",null,null,null,A,"(4,1064)",102.23991
5,"(209,468)",null,null,null,R,"(193,408)",62.09670
6,"(251,49)",null,null,null,U,"(234,56)",18.38478
7,"(318,499)",null,null,null,[,"(349,547)",57.14018
8,"(322,277)",null,null,null,Y,"(332,327)",50.99020
9,"(358,47)",null,null,null,^,"(365,7)",40.60788
10,"(359,768)",null,null,null,M,"(139,739)",221.90313
11,"(392,661)",null,null,null,`,"(379,625)",38.27532
12,"(469,228)",null,null,null,c,"(405,244)",65.96969
14,"(583,418)",null,null,null,o,"(585,440)",22.09072
15,"(584,514)",null,null,null,n,"(564,507)",21.18962
16,"(662,290)",null,null,null,r,"(613,275)",51.24451
18,"(685,782)",null,null,null,m,"(560,981)",235.00213
19,"(713,36)",null,null,null,l,"(559,52)",154.82894
21,"(879,301)",null,null,null,x,"(798,255)",93.15042
22,"(885,702)",null,null,null,|,"(854,558)",147.29902
