Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(38,756)",4,"(44,807)",51.35173,D,"(35,757)",3.16228
2,"(38,756)",6,"(126,731)",91.48224,D,"(35,757)",3.16228
3,"(40,120)",7,"(131,136)",92.39589,B,"(5,4)",121.16518
4,"(44,807)",5,"(102,840)",66.73080,C,"(10,834)",43.41659
5,"(102,840)",8,"(172,828)",71.02112,E,"(51,1021)",188.04787
6,"(126,731)",8,"(172,828)",107.35455,null,null,null
10,"(243,942)",11,"(267,962)",31.24100,null,null,null
1,"(26,299)",null,null,null,A,"(0,409)",113.03097
7,"(131,136)",null,null,null,J,"(91,222)",94.84725
9,"(238,1056)",null,null,null,F,"(55,1027)",185.28357
12,"(342,288)",null,null,null,P,"(568,49)",328.93312
14,"(543,796)",null,null,null,N,"(449,761)",100.30454
15,"(580,1109)",null,null,null,Q,"(585,1102)",8.60233
16,"(651,762)",null,null,null,O,"(528,506)",284.01584
17,"(787,648)",null,null,null,U,"(758,428)",221.90313
18,"(875,212)",null,null,null,S,"(616,267)",264.77538
19,"(886,1106)",null,null,null,V,"(776,1104)",110.01818
