Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
4,"(131,508)",5,"(211,473)",87.32125,J,"(113,587)",81.02469
6,"(221,222)",8,"(315,279)",109.93180,N,"(136,123)",130.48372
7,"(261,55)",11,"(359,46)",98.41240,H,"(62,0)",206.46065
16,"(643,300)",17,"(657,294)",15.23155,u,"(614,278)",36.40055
1,"(20,468)",null,null,null,A,"(0,490)",29.73214
2,"(51,271)",null,null,null,C,"(3,53)",223.22186
3,"(96,1069)",null,null,null,B,"(1,836)",251.62273
5,"(211,473)",null,null,null,Q,"(200,419)",55.10898
8,"(315,279)",null,null,null,X,"(319,308)",29.27456
9,"(317,507)",null,null,null,Y,"(327,487)",22.36068
10,"(352,767)",null,null,null,O,"(147,739)",206.90336
11,"(359,46)",null,null,null,`,"(367,5)",41.77320
12,"(389,659)",null,null,null,a,"(379,628)",32.57299
13,"(468,226)",null,null,null,l,"(521,253)",59.48109
14,"(505,433)",null,null,null,g,"(478,417)",31.38471
15,"(573,16)",null,null,null,i,"(508,107)",111.83023
17,"(657,294)",null,null,null,x,"(711,309)",56.04463
18,"(695,42)",null,null,null,v,"(656,25)",42.54409
19,"(868,736)",null,null,null,w,"(695,806)",186.62529
20,"(872,300)",null,null,null,|,"(809,255)",77.42093
21,"(889,544)",null,null,null,,"(847,566)",47.41308
