Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(44,841)",2,"(70,884)",50.24938,B,"(33,794)",48.27007
2,"(70,884)",4,"(137,960)",101.31634,null,null,null
4,"(137,960)",5,"(178,959)",41.01219,D,"(118,1003)",47.01064
4,"(137,960)",6,"(183,984)",51.88449,D,"(118,1003)",47.01064
5,"(178,959)",6,"(183,984)",25.49510,null,null,null
5,"(178,959)",7,"(188,1041)",82.60751,null,null,null
6,"(183,984)",7,"(188,1041)",57.21888,null,null,null
10,"(578,981)",11,"(592,1020)",41.43670,K,"(513,1016)",73.82412
12,"(617,848)",13,"(629,844)",12.64911,null,null,null
16,"(848,240)",17,"(857,253)",15.81139,null,null,null
3,"(104,1112)",null,null,null,C,"(92,1122)",15.62050
7,"(188,1041)",null,null,null,E,"(127,1028)",62.36986
8,"(349,229)",null,null,null,A,"(2,93)",372.69961
9,"(528,733)",null,null,null,L,"(518,732)",10.04988
11,"(592,1020)",null,null,null,O,"(699,1023)",107.04205
14,"(787,1115)",null,null,null,P,"(788,1110)",5.09902
15,"(822,759)",null,null,null,U,"(880,821)",84.89994
17,"(857,253)",null,null,null,R,"(812,352)",108.74741
18,"(873,126)",null,null,null,N,"(638,99)",236.54598
19,"(878,461)",null,null,null,V,"(892,485)",27.78489
