Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(57,219)",5,"(135,180)",87.20665,D,"(2,380)",170.13524
6,"(470,129)",8,"(567,90)",104.54664,Y,"(350,35)",152.43359
8,"(567,90)",9,"(612,92)",45.04442,f,"(544,54)",42.72002
1,"(22,754)",null,null,null,A,"(0,801)",51.89412
3,"(80,1098)",null,null,null,B,"(1,989)",134.61798
4,"(82,22)",null,null,null,H,"(51,1)",37.44329
5,"(135,180)",null,null,null,N,"(118,158)",27.80288
7,"(538,8)",null,null,null,c,"(516,1)",23.08679
10,"(629,504)",null,null,null,W,"(337,561)",297.51134
11,"(761,626)",null,null,null,b,"(494,792)",314.39625
12,"(856,333)",null,null,null,n,"(696,262)",175.04571
13,"(886,75)",null,null,null,z,"(902,38)",40.31129
